"chimp_id","year","network_sex","behavior","network_type","bt","ec","deg","trans","sex","mother_id","father_id","dobc","dfs","dls","age_mid_year","avg_rank","rank_class","days_cycling","days_obs","prop_cyc"
"LK",2016,"male","prox","undirected",0,0.999999999999999,9,1,"M","LP",NA,1983-07-02,1983-07-02,NA,32.9993155373032,0.583333333,"med",NA,NA,NA
"MX",2016,"male","prox","undirected",0,1,9,1,"M","MU","SL",1998-01-15,1999-01-09,NA,18.4585900068446,0.122495446284153,"lo",NA,NA,NA
"OG",2016,"male","prox","undirected",0,0.999999999999999,9,1,"M","OU","MS",2001-04-05,2001-04-12,NA,15.2388774811773,0.350182149163934,"lo",NA,NA,NA
"PB",2016,"male","prox","undirected",0,1,9,1,"M","PU",NA,1995-01-24,1995-02-24,NA,21.4346338124572,0.78301457181694,"hi",NA,NA,NA
"TJ",2016,"male","prox","undirected",0,1,9,1,"M","TG","AJ",1995-08-13,1995-08-13,NA,20.8843258042437,0.916666667,"hi",NA,NA,NA
"TT",2016,"male","prox","undirected",0,0.999999999999999,9,1,"M","TG","AJ",2000-11-03,2000-11-08,NA,15.6577686516085,0.399817850836066,"med",NA,NA,NA
"YB",2016,"male","prox","undirected",0,0.999999999999999,9,1,"M",NA,NA,1973-07-02,1983-07-02,NA,42.9979466119097,0.5,"med",NA,NA,NA
"AT",2017,"male","prox","undirected",0,1,9,1,"M","AL",NA,1999-11-02,1999-11-04,NA,17.6618754277892,0.865949119284932,"hi",NA,NA,NA
"BB",2017,"male","prox","undirected",0,1,9,1,"M",NA,NA,1966-07-02,1983-07-02,NA,50.9979466119097,0.66087109259726,"hi",NA,NA,NA
"ES",2017,"male","prox","undirected",0,1,9,1,"M","EK","AJ",1994-07-02,1996-03-03,NA,22.9979466119097,1,"hi",NA,NA,NA
"LK",2017,"male","prox","undirected",0,1,9,1,"M","LP",NA,1983-07-02,1983-07-02,NA,33.9986310746064,0.55484720730137,"med",NA,NA,NA
"MX",2017,"male","prox","undirected",0,1,9,1,"M","MU","SL",1998-01-15,1999-01-09,NA,19.4579055441478,0.186527171580822,"lo",NA,NA,NA
"OG",2017,"male","prox","undirected",0,1,9,1,"M","OU","MS",2001-04-05,2001-04-12,NA,16.2381930184805,0.629431983561644,"med",NA,NA,NA
"PB",2017,"male","prox","undirected",0,1,9,1,"M","PU",NA,1995-01-24,1995-02-24,NA,22.4339493497604,0.744375031315068,"hi",NA,NA,NA
"TJ",2017,"male","prox","undirected",0,1,9,1,"M","TG","AJ",1995-08-13,1995-08-13,NA,21.8836413415469,0.871993075575342,"hi",NA,NA,NA
"TT",2017,"male","prox","undirected",0,1,9,1,"M","TG","AJ",2000-11-03,2000-11-08,NA,16.6570841889117,0.403143659860274,"med",NA,NA,NA
"YB",2017,"male","prox","undirected",0,1,9,1,"M",NA,NA,1973-07-02,1983-07-02,NA,43.9972621492129,0.429978925446575,"med",NA,NA,NA
"AJ",2010,"any_combo","prox","undirected",1.55868092176142,0.960865113090399,23,0.905138339920949,"M","LP",NA,1974-07-02,1983-07-02,2014-07-23,35.9972621492129,0.723051332009589,"hi",NA,NA,NA
"AL",2010,"any_combo","prox","undirected",6.55868092176142,0.968837882454165,24,0.840579710144927,"F",NA,NA,1981-04-24,1994-04-21,NA,29.1854893908282,0.544064839241096,"med",0,363,0
"BB",2010,"any_combo","prox","undirected",1.55976635593509,0.960701866752078,23,0.905138339920949,"M",NA,NA,1966-07-02,1983-07-02,NA,43.9972621492129,0.817528225156164,"hi",NA,NA,NA
"BL",2010,"any_combo","prox","undirected",0.797449506118237,0.894997009672576,21,0.938095238095238,"F",NA,NA,1960-07-02,1993-05-24,2016-06-04,49.9958932238193,0.701946683320548,"hi",15,226,0.0663716814159292
"BU",2010,"any_combo","prox","undirected",1.00496390864038,0.889420597885535,21,0.928571428571429,"F","BL",NA,1998-01-03,1998-01-05,2011-04-15,12.4900752908966,0.0239726025958904,"lo",72,184,0.391304347826087
"ES",2010,"any_combo","prox","undirected",1.36103494029191,0.964001775363419,23,0.91304347826087,"M","EK","AJ",1994-07-02,1996-03-03,NA,15.9972621492129,0.350666867552055,"med",NA,NA,NA
"KK",2010,"any_combo","prox","undirected",0.908864071944567,0.932839657817585,22,0.935064935064935,"M","KL",NA,1985-07-15,1985-07-02,2013-05-24,24.9609856262834,1,"hi",NA,NA,NA
"LK",2010,"any_combo","prox","undirected",2.01085179010876,0.992027230636233,24,0.88768115942029,"M","LP",NA,1983-07-02,1983-07-02,NA,26.9979466119097,0.912625319830137,"hi",NA,NA,NA
"LN",2010,"any_combo","prox","undirected",0,0.181914798213337,4,1,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,14.8720054757016,0,"lo",24,42,0.571428571428571
"LR",2010,"any_combo","prox","undirected",2.01085179010876,0.992027230636232,24,0.88768115942029,"F","LP",NA,1989-05-15,1989-06-16,2013-05-25,21.1279945242984,0.939898457838356,"hi",8,307,0.0260586319218241
"ML",2010,"any_combo","prox","undirected",0.896250808015514,0.711026503665523,17,0.897058823529412,"F",NA,NA,1996-01-18,2009-01-14,NA,14.4503764544832,0.48958152469526,"med",42,161,0.260869565217391
"MS",2010,"any_combo","prox","undirected",0.908864071944567,0.932839657817585,22,0.935064935064935,"M","FG",NA,1975-07-02,1983-07-02,2010-10-29,34.9979466119097,0.828304528971514,"hi",NA,NA,NA
"MU",2010,"any_combo","prox","undirected",0.484803921568628,0.639457233512902,15,0.923809523809524,"F",NA,NA,1970-07-02,1990-02-02,2014-04-29,39.9972621492129,0.325560284460274,"med",0,76,0
"OT",2010,"any_combo","prox","undirected",1.56403522947641,0.915399277717072,22,0.896103896103896,"F","OU","ST",1998-02-13,1998-02-13,NA,12.3778234086242,0.194383016198142,"lo",0,337,0
"OU",2010,"any_combo","prox","undirected",0.554802447294707,0.859731476444522,20,0.952631578947368,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,30.5462012320329,0.981470470247945,"hi",0,418,0
"PB",2010,"any_combo","prox","undirected",2.01085179010876,0.992027230636233,24,0.88768115942029,"M","PU",NA,1995-01-24,1995-02-24,NA,15.4332648870637,0.264272166346575,"lo",NA,NA,NA
"PG",2010,"any_combo","prox","undirected",1.36103494029191,0.964001775363419,23,0.91304347826087,"M","PU",NA,1988-11-11,1988-12-24,2013-05-24,21.6344969199179,0.625560740508219,"med",NA,NA,NA
"QT",2010,"any_combo","prox","undirected",1.17769622018848,0.926981914013786,22,0.922077922077922,"F",NA,NA,1992-06-20,2005-06-17,NA,18.0287474332649,0.211021855053425,"lo",0,461,0
"RD",2010,"any_combo","prox","undirected",0.547303921568628,0.769388667634981,18,0.941176470588235,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,14.7077344284736,0.204393002028419,"lo",71,152,0.467105263157895
"ST",2010,"any_combo","prox","undirected",7.34418512344209,0.999999999999999,25,0.826666666666667,"M",NA,NA,1955-07-02,1983-07-02,2013-06-01,54.9979466119097,0.470200210821918,"med",NA,NA,NA
"TG",2010,"any_combo","prox","undirected",1.17769622018848,0.926981914013786,22,0.922077922077922,"F",NA,NA,1980-05-17,1993-05-14,NA,30.1218343600274,0.842509545064384,"hi",0,397,0
"TU",2010,"any_combo","prox","undirected",0.501085434173669,0.859000553758584,20,0.957894736842105,"M",NA,NA,1960-07-02,1983-07-02,2014-02-05,49.9958932238193,0.59687942170137,"med",NA,NA,NA
"UM",2010,"any_combo","prox","undirected",7.34418512344209,0.999999999999999,25,0.826666666666667,"F",NA,NA,1982-12-31,1995-12-28,NA,27.4989733059548,0.5976632953,"med",52,136,0.382352941176471
"WA",2010,"any_combo","prox","undirected",0.859243839236099,0.714751297816678,17,0.904411764705882,"F",NA,NA,1991-11-29,2004-11-25,NA,18.5872689938398,0.0583840816082192,"lo",14,115,0.121739130434783
"WL",2010,"any_combo","prox","undirected",0.152631578947368,0.867794341195138,20,0.984210526315789,"F",NA,NA,1992-10-27,2005-10-24,NA,17.6755646817248,0.741063730778082,"hi",3,456,0.00657894736842105
"YB",2010,"any_combo","prox","undirected",7.34418512344209,1,25,0.826666666666667,"M",NA,NA,1973-07-02,1983-07-02,NA,36.9965776865161,0.449632696439726,"med",NA,NA,NA
"AJ",2011,"any_combo","prox","undirected",0.392145191409897,0.808203965741918,19,0.95906432748538,"M","LP",NA,1974-07-02,1983-07-02,2014-07-23,36.9965776865161,0.830528375750685,"hi",NA,NA,NA
"AL",2011,"any_combo","prox","undirected",1.5091804824003,0.910462833771903,22,0.913419913419913,"F",NA,NA,1981-04-24,1994-04-21,NA,30.1848049281314,0.685827186216438,"hi",0,161,0
"BB",2011,"any_combo","prox","undirected",0.779539535112291,0.921346224147517,22,0.939393939393939,"M",NA,NA,1966-07-02,1983-07-02,NA,44.9965776865161,0.813111546109589,"hi",NA,NA,NA
"BL",2011,"any_combo","prox","undirected",1.34392282554047,0.868590792110426,21,0.904761904761905,"F",NA,NA,1960-07-02,1993-05-24,2016-06-04,50.9952087611225,0.610660343887671,"med",0,121,0
"ES",2011,"any_combo","prox","undirected",2.44971502955249,0.97429441598961,24,0.880434782608696,"M","EK","AJ",1994-07-02,1996-03-03,NA,16.9965776865161,0.61487279839452,"med",NA,NA,NA
"KK",2011,"any_combo","prox","undirected",1.46239793488245,0.948027541512251,23,0.909090909090909,"M","KL",NA,1985-07-15,1985-07-02,2013-05-24,25.9603011635866,1,"hi",NA,NA,NA
"LK",2011,"any_combo","prox","undirected",1.92388252871999,0.979455465943933,24,0.891304347826087,"M","LP",NA,1983-07-02,1983-07-02,NA,27.9972621492129,0.928571429,"hi",NA,NA,NA
"LN",2011,"any_combo","prox","undirected",0.208187134502924,0.593450851688682,14,0.956043956043956,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,15.8713210130048,0.156374502143426,"lo",84,152,0.552631578947368
"LR",2011,"any_combo","prox","undirected",1.94656376904829,0.942866491557928,23,0.897233201581028,"F","LP",NA,1989-05-15,1989-06-16,2013-05-25,22.1273100616016,0.923287671208219,"hi",0,214,0
"ML",2011,"any_combo","prox","undirected",1.74293014776761,0.941644806805431,23,0.893280632411067,"F",NA,NA,1996-01-18,2009-01-14,NA,15.4496919917864,0.423393045693151,"med",38,201,0.189054726368159
"MU",2011,"any_combo","prox","undirected",1.24808949220714,0.826702574434708,20,0.9,"F",NA,NA,1970-07-02,1990-02-02,2014-04-29,40.9965776865161,0.325974710490411,"lo",0,149,0
"OT",2011,"any_combo","prox","undirected",0.997875202712664,0.87291414424134,21,0.919047619047619,"F","OU","ST",1998-02-13,1998-02-13,NA,13.3771389459274,0.225079030750685,"lo",42,182,0.230769230769231
"OU",2011,"any_combo","prox","undirected",1.5091804824003,0.910462833771902,22,0.913419913419913,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,31.5455167693361,1,"hi",18,194,0.0927835051546392
"PB",2011,"any_combo","prox","undirected",1.92388252871999,0.979455465943932,24,0.891304347826087,"M","PU",NA,1995-01-24,1995-02-24,NA,16.4325804243669,0.285714286,"lo",NA,NA,NA
"PG",2011,"any_combo","prox","undirected",3.42810330794077,1,25,0.853333333333333,"M","PU",NA,1988-11-11,1988-12-24,2013-05-24,22.6338124572211,0.683365949019178,"hi",NA,NA,NA
"PO",2011,"any_combo","prox","undirected",0,0.474300495495152,11,1,"F",NA,NA,1998-03-04,2011-03-01,NA,13.3251197809719,0,"lo",4,39,0.102564102564103
"QT",2011,"any_combo","prox","undirected",1.7068718648053,0.943646481226382,23,0.897233201581028,"F",NA,NA,1992-06-20,2005-06-17,NA,19.0280629705681,0.398577450334247,"med",0,189,0
"RD",2011,"any_combo","prox","undirected",0.305806182121972,0.725559415932747,17,0.955882352941177,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,15.7070499657769,0.0939409906,"lo",19,87,0.218390804597701
"ST",2011,"any_combo","prox","undirected",3.42810330794077,1,25,0.853333333333333,"M",NA,NA,1955-07-02,1983-07-02,2013-06-01,55.9972621492129,0.497847358134247,"med",NA,NA,NA
"TG",2011,"any_combo","prox","undirected",1.92388252871999,0.979455465943932,24,0.891304347826087,"F",NA,NA,1980-05-17,1993-05-14,NA,31.1211498973306,0.846575342306849,"hi",8,173,0.046242774566474
"TJ",2011,"any_combo","prox","undirected",2.88896379248546,0.924565949617368,23,0.857707509881423,"M","TG","AJ",1995-08-13,1995-08-13,NA,15.8822724161533,0.357142857,"med",NA,NA,NA
"TU",2011,"any_combo","prox","undirected",2.91929144986421,0.967596342213974,24,0.865942028985507,"M",NA,NA,1960-07-02,1983-07-02,2014-02-05,50.9952087611225,0.596477494879452,"med",NA,NA,NA
"UM",2011,"any_combo","prox","undirected",3.42810330794077,0.999999999999999,25,0.853333333333333,"F",NA,NA,1982-12-31,1995-12-28,NA,28.498288843258,0.582946961312329,"med",0,88,0
"WA",2011,"any_combo","prox","undirected",0.798213671433486,0.748085641748992,18,0.915032679738562,"F",NA,NA,1991-11-29,2004-11-25,NA,19.5865845311431,0.0012644889369863,"lo",44,130,0.338461538461538
"WL",2011,"any_combo","prox","undirected",2.11127579420923,0.939286706623632,23,0.889328063241107,"F",NA,NA,1992-10-27,2005-10-24,NA,18.6748802190281,0.743888303271233,"hi",0,180,0
"YB",2011,"any_combo","prox","undirected",1.62389250756124,0.906081773486034,22,0.909090909090909,"M",NA,NA,1973-07-02,1983-07-02,NA,37.9958932238193,0.466144814293151,"med",NA,NA,NA
"AJ",2012,"any_combo","prox","undirected",2.99615784112688,0.942016897045184,24,0.847826086956522,"M","LP",NA,1974-07-02,1983-07-02,2014-07-23,37.9986310746064,0.884400208125683,"hi",NA,NA,NA
"AL",2012,"any_combo","prox","undirected",3.42444036441714,0.935799220478018,24,0.83695652173913,"F",NA,NA,1981-04-24,1994-04-21,NA,31.1868583162218,0.658725154625683,"med",0,120,0
"BB",2012,"any_combo","prox","undirected",1.83119925310328,0.802802984093087,20,0.878947368421053,"M",NA,NA,1966-07-02,1983-07-02,NA,45.9986310746064,0.787861046300547,"hi",NA,NA,NA
"BL",2012,"any_combo","prox","undirected",0.495015948963317,0.787747982143393,19,0.947368421052632,"F",NA,NA,1960-07-02,1993-05-24,2016-06-04,51.9972621492129,0.682744850461749,"hi",0,89,0
"ES",2012,"any_combo","prox","undirected",1.1025322888326,0.766430635300926,19,0.888888888888889,"M","EK","AJ",1994-07-02,1996-03-03,NA,17.9986310746064,0.717148061117486,"hi",NA,NA,NA
"KK",2012,"any_combo","prox","undirected",4.1371973571664,0.961734277245726,25,0.813333333333333,"M","KL",NA,1985-07-15,1985-07-02,2013-05-24,26.9623545516769,1,"hi",NA,NA,NA
"LK",2012,"any_combo","prox","undirected",4.44376301373205,1,26,0.815384615384615,"M","LP",NA,1983-07-02,1983-07-02,NA,28.9993155373032,0.903460838174863,"hi",NA,NA,NA
"LN",2012,"any_combo","prox","undirected",1.54654136283393,0.881520706986353,22,0.887445887445887,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,16.8733744010951,0.166636642071038,"lo",27,151,0.178807947019868
"LR",2012,"any_combo","prox","undirected",2.11857153854058,0.9541993758606,24,0.873188405797101,"F","LP",NA,1989-05-15,1989-06-16,2013-05-25,23.129363449692,0.854710862762295,"hi",0,188,0
"ML",2012,"any_combo","prox","undirected",2.28223844868582,0.792473595430768,20,0.847368421052632,"F",NA,NA,1996-01-18,2009-01-14,NA,16.4517453798768,0.414640005218579,"med",0,134,0
"MU",2012,"any_combo","prox","undirected",0.879612299465241,0.460963497386916,12,0.803030303030303,"F",NA,NA,1970-07-02,1990-02-02,2014-04-29,41.9986310746064,0.341470005404372,"med",0,49,0
"NP",2012,"any_combo","prox","undirected",1.72372416884801,0.839714424124686,21,0.876190476190476,"F","NL","LK",2000-02-09,2000-02-11,NA,12.3915126625599,0,"lo",0,71,0
"OT",2012,"any_combo","prox","undirected",2.14445409251911,0.913718707461345,23,0.869565217391304,"F","OU","ST",1998-02-13,1998-02-13,NA,14.3791923340178,0.268300006273224,"lo",0,138,0
"OU",2012,"any_combo","prox","undirected",3.01107903104807,0.97999014515365,25,0.846666666666667,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,32.5475701574264,1,"hi",0,134,0
"PB",2012,"any_combo","prox","undirected",4.44376301373205,1,26,0.815384615384615,"M","PU",NA,1995-01-24,1995-02-24,NA,17.4346338124572,0.295784543532787,"lo",NA,NA,NA
"PG",2012,"any_combo","prox","undirected",3.01107903104807,0.97999014515365,25,0.846666666666667,"M","PU",NA,1988-11-11,1988-12-24,2013-05-24,23.6358658453114,0.635441061784153,"med",NA,NA,NA
"PO",2012,"any_combo","prox","undirected",1.83889747593308,0.712551400834049,18,0.843137254901961,"F",NA,NA,1998-03-04,2011-03-01,NA,14.3271731690623,0.184857142748,"lo",11,91,0.120879120879121
"QT",2012,"any_combo","prox","undirected",2.61833201198526,0.946720339954099,24,0.855072463768116,"F",NA,NA,1992-06-20,2005-06-17,NA,20.0301163586585,0.487810004349727,"med",0,134,0
"RD",2012,"any_combo","prox","undirected",0.504067376551897,0.741609113495429,18,0.941176470588235,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,16.7091033538672,0.0260763825273224,"lo",0,85,0
"ST",2012,"any_combo","prox","undirected",1.57491556431185,0.760252787946273,19,0.87719298245614,"M",NA,NA,1955-07-02,1983-07-02,2013-06-01,56.9993155373032,0.48250065065847,"med",NA,NA,NA
"TG",2012,"any_combo","prox","undirected",2.11857153854058,0.954199375860599,24,0.873188405797101,"F",NA,NA,1980-05-17,1993-05-14,NA,32.1232032854209,0.925779139161202,"hi",0,149,0
"TJ",2012,"any_combo","prox","undirected",1.83275282509029,0.918770530034483,23,0.881422924901186,"M","TG","AJ",1995-08-13,1995-08-13,NA,16.8843258042437,0.450884725453552,"med",NA,NA,NA
"TU",2012,"any_combo","prox","undirected",1.98026762539146,0.84023466109706,21,0.876190476190476,"M",NA,NA,1960-07-02,1983-07-02,2014-02-05,51.9972621492129,0.554774915081967,"med",NA,NA,NA
"UM",2012,"any_combo","prox","undirected",2.86705628822502,0.816168073471447,21,0.823809523809524,"F",NA,NA,1982-12-31,1995-12-28,NA,29.5003422313484,0.560980003163934,"med",0,45,0
"WA",2012,"any_combo","prox","undirected",1.05423820245802,0.594137404039824,15,0.866666666666667,"F",NA,NA,1991-11-29,2004-11-25,NA,20.5886379192334,0.0470936166038251,"lo",0,44,0
"WL",2012,"any_combo","prox","undirected",2.01935625434077,0.877159368971663,22,0.87012987012987,"F",NA,NA,1992-10-27,2005-10-24,NA,19.6769336071184,0.780490001923497,"hi",0,122,0
"YB",2012,"any_combo","prox","undirected",2.00017578310922,0.875918001903193,22,0.87012987012987,"M",NA,NA,1973-07-02,1983-07-02,NA,38.9979466119097,0.400286234871585,"med",NA,NA,NA
"AJ",2013,"any_combo","prox","undirected",0.470686520222124,0.926177388363021,21,0.957142857142857,"M","LP",NA,1974-07-02,1983-07-02,2014-07-23,38.9979466119097,0.889062170660274,"hi",NA,NA,NA
"AL",2013,"any_combo","prox","undirected",0.659709936606222,0.963195377513342,22,0.948051948051948,"F",NA,NA,1981-04-24,1994-04-21,NA,32.186173853525,0.686105675032877,"med",15,137,0.109489051094891
"BB",2013,"any_combo","prox","undirected",0.882276156076466,0.999999999999999,23,0.936758893280632,"M",NA,NA,1966-07-02,1983-07-02,NA,46.9979466119097,0.870489236827397,"hi",NA,NA,NA
"BL",2013,"any_combo","prox","undirected",0.314880338100152,0.753832107544281,17,0.955882352941177,"F",NA,NA,1960-07-02,1993-05-24,2016-06-04,52.9965776865161,0.758277886550685,"hi",0,143,0
"ES",2013,"any_combo","prox","undirected",0.295739348370927,0.930070651105369,21,0.971428571428571,"M","EK","AJ",1994-07-02,1996-03-03,NA,18.9979466119097,0.855763460189041,"hi",NA,NA,NA
"LK",2013,"any_combo","prox","undirected",0.882276156076466,0.999999999999999,23,0.936758893280632,"M","LP",NA,1983-07-02,1983-07-02,NA,29.9986310746064,0.83163881769863,"hi",NA,NA,NA
"LN",2013,"any_combo","prox","undirected",0.882276156076466,1,23,0.936758893280632,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,17.8726899383984,0.186379647632877,"lo",0,202,0
"ML",2013,"any_combo","prox","undirected",0.444327731092437,0.837576914440891,19,0.953216374269006,"F",NA,NA,1996-01-18,2009-01-14,NA,17.45106091718,0.502426614465753,"med",0,200,0
"MU",2013,"any_combo","prox","undirected",0.670570421150917,0.919075027258762,21,0.942857142857143,"F",NA,NA,1970-07-02,1990-02-02,2014-04-29,42.9979466119097,0.400547945408219,"med",0,118,0
"MX",2013,"any_combo","prox","undirected",0.518305567841172,0.966875273592026,22,0.956709956709957,"M","MU","SL",1998-01-15,1999-01-09,NA,15.4579055441478,0,"lo",NA,NA,NA
"NP",2013,"any_combo","prox","undirected",0.882276156076466,0.999999999999999,23,0.936758893280632,"F","NL","LK",2000-02-09,2000-02-11,NA,13.3908281998631,0,"lo",0,183,0
"OT",2013,"any_combo","prox","undirected",0.78202552951005,0.959614205176901,22,0.939393939393939,"F","OU","ST",1998-02-13,1998-02-13,NA,15.378507871321,0.294520548175342,"lo",0,178,0
"OU",2013,"any_combo","prox","undirected",0.612090888987174,0.921031997632408,21,0.947619047619048,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,33.5468856947296,1,"hi",16,168,0.0952380952380952
"PB",2013,"any_combo","prox","undirected",0.882276156076466,0.999999999999999,23,0.936758893280632,"M","PU",NA,1995-01-24,1995-02-24,NA,18.4339493497604,0.466358572871233,"med",NA,NA,NA
"PO",2013,"any_combo","prox","undirected",0.779101552901863,0.959528212410652,22,0.939393939393939,"F",NA,NA,1998-03-04,2011-03-01,NA,15.3264887063655,0.292407044865753,"lo",119,189,0.62962962962963
"QT",2013,"any_combo","prox","undirected",0.772157108457418,0.95936619838837,22,0.939393939393939,"F",NA,NA,1992-06-20,2005-06-17,NA,21.0294318959617,0.516712328665753,"med",12,168,0.0714285714285714
"RD",2013,"any_combo","prox","undirected",0.470686520222124,0.924719012896,21,0.957142857142857,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,17.7084188911704,0.0629745593150685,"lo",21,125,0.168
"TG",2013,"any_combo","prox","undirected",0.882276156076466,0.999999999999999,23,0.936758893280632,"F",NA,NA,1980-05-17,1993-05-14,NA,33.1225188227242,0.928610567936986,"hi",0,215,0
"TJ",2013,"any_combo","prox","undirected",0.882276156076466,1,23,0.936758893280632,"M","TG","AJ",1995-08-13,1995-08-13,NA,17.8836413415469,0.671363340073973,"hi",NA,NA,NA
"TU",2013,"any_combo","prox","undirected",0.444327731092437,0.88202644728165,20,0.957894736842105,"M",NA,NA,1960-07-02,1983-07-02,2014-02-05,52.9965776865161,0.569071704208219,"med",NA,NA,NA
"UM",2013,"any_combo","prox","undirected",0.35421888053467,0.928117459407142,21,0.966666666666667,"F",NA,NA,1982-12-31,1995-12-28,NA,30.4996577686516,0.614716242580822,"med",0,65,0
"WA",2013,"any_combo","prox","undirected",0.470686520222124,0.926177388363022,21,0.957142857142857,"F",NA,NA,1991-11-29,2004-11-25,NA,21.5879534565366,0.0956164383890411,"lo",0,148,0
"WL",2013,"any_combo","prox","undirected",0.882276156076466,0.999999999999999,23,0.936758893280632,"F",NA,NA,1992-10-27,2005-10-24,NA,20.6762491444216,0.828884540142466,"hi",7,187,0.0374331550802139
"YB",2013,"any_combo","prox","undirected",0.882276156076466,0.999999999999999,23,0.936758893280632,"M",NA,NA,1973-07-02,1983-07-02,NA,39.9972621492129,0.390142505986301,"med",NA,NA,NA
"AJ",2014,"any_combo","prox","undirected",0.466111971104231,0.971350709901169,20,0.957894736842105,"M","LP",NA,1974-07-02,1983-07-02,2014-07-23,39.9972621492129,0.771978021833333,"hi",NA,NA,NA
"AL",2014,"any_combo","prox","undirected",0.16374269005848,0.886685110744326,18,0.980392156862745,"F",NA,NA,1981-04-24,1994-04-21,NA,33.1854893908282,0.639409904860274,"med",0,127,0
"BB",2014,"any_combo","prox","undirected",0.771318447634237,0.818815901395467,17,0.926470588235294,"M",NA,NA,1966-07-02,1983-07-02,NA,47.9972621492129,0.847031963279452,"hi",NA,NA,NA
"BL",2014,"any_combo","prox","undirected",0.466111971104231,0.971350709901169,20,0.957894736842105,"F",NA,NA,1960-07-02,1993-05-24,2016-06-04,53.9958932238193,0.774604847145205,"hi",0,124,0
"ES",2014,"any_combo","prox","undirected",0.343889748882009,0.928383826982574,19,0.964912280701754,"M","EK","AJ",1994-07-02,1996-03-03,NA,19.9972621492129,1,"hi",NA,NA,NA
"LK",2014,"any_combo","prox","undirected",1.25550591049817,0.999999999999999,21,0.919047619047619,"M","LP",NA,1983-07-02,1983-07-02,NA,30.9979466119097,0.915251643443836,"hi",NA,NA,NA
"LN",2014,"any_combo","prox","undirected",1.25550591049817,1,21,0.919047619047619,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,18.8720054757016,0.225395152854795,"lo",0,173,0
"ML",2014,"any_combo","prox","undirected",1.00869218500797,0.960321915253985,20,0.931578947368421,"F",NA,NA,1996-01-18,2009-01-14,NA,18.4503764544832,0.545626975356164,"med",0,176,0
"MX",2014,"any_combo","prox","undirected",0.117647058823529,0.591220429281696,12,0.96969696969697,"M","MU","SL",1998-01-15,1999-01-09,NA,16.4572210814511,0,"lo",NA,NA,NA
"NP",2014,"any_combo","prox","undirected",1.25550591049817,1,21,0.919047619047619,"F","NL","LK",2000-02-09,2000-02-11,NA,14.3901437371663,0,"lo",9,172,0.0523255813953488
"OT",2014,"any_combo","prox","undirected",0.219298245614035,0.931672625155154,19,0.976608187134503,"F","OU","ST",1998-02-13,1998-02-13,NA,16.3778234086242,0.3756585882,"med",0,133,0
"OU",2014,"any_combo","prox","undirected",0.466111971104231,0.971350709901169,20,0.957894736842105,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,34.5462012320329,1,"hi",0,136,0
"PB",2014,"any_combo","prox","undirected",1.25550591049817,1,21,0.919047619047619,"M","PU",NA,1995-01-24,1995-02-24,NA,19.4332648870637,0.633684580189041,"med",NA,NA,NA
"PO",2014,"any_combo","prox","undirected",1.00869218500797,0.960321915253985,20,0.931578947368421,"F",NA,NA,1998-03-04,2011-03-01,NA,16.3258042436687,0.300526870690411,"lo",15,107,0.14018691588785
"QT",2014,"any_combo","prox","undirected",1.04439479938706,0.957426796248139,20,0.926315789473684,"F",NA,NA,1992-06-20,2005-06-17,NA,22.0287474332649,0.477660695736986,"med",14,163,0.0858895705521472
"RD",2014,"any_combo","prox","undirected",0.35500085999312,0.878560959494768,18,0.96078431372549,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,18.7077344284736,0.075131717509589,"lo",17,66,0.257575757575758
"TG",2014,"any_combo","prox","undirected",0.466111971104231,0.971350709901169,20,0.957894736842105,"F",NA,NA,1980-05-17,1993-05-14,NA,34.1218343600274,0.924868282490411,"hi",1,189,0.00529100529100529
"TJ",2014,"any_combo","prox","undirected",1.25550591049817,1,21,0.919047619047619,"M","TG","AJ",1995-08-13,1995-08-13,NA,18.8829568788501,0.719802799769863,"hi",NA,NA,NA
"UM",2014,"any_combo","prox","undirected",1.11196524064171,0.955173307269488,20,0.921052631578947,"F",NA,NA,1982-12-31,1995-12-28,NA,31.4989733059548,0.688514225265753,"hi",6,64,0.09375
"WA",2014,"any_combo","prox","undirected",1.25550591049817,1,21,0.919047619047619,"F",NA,NA,1991-11-29,2004-11-25,NA,22.5872689938398,0.150263435345205,"lo",5,177,0.0282485875706215
"WL",2014,"any_combo","prox","undirected",1.04439479938706,0.957426796248138,20,0.926315789473684,"F",NA,NA,1992-10-27,2005-10-24,NA,21.6755646817248,0.849736564654795,"hi",20,141,0.141843971631206
