"chimp_id","year","network_sex","behavior","network_type","bt","ec","deg","trans","sex","mother_id","father_id","dobc","dfs","dls","age_mid_year","avg_rank","rank_class","days_cycling","days_obs","prop_cyc"
"AJ",2013,"any_combo","total_grooming","undirected",35,0.857804674414482,18.3289482402269,0.534604789097231,"M","LP",NA,1974-07-02,1983-07-02,2014-07-23,38.9979466119097,0.889062170660274,"hi",NA,NA,NA
"AL",2013,"any_combo","total_grooming","undirected",6,0.0523396029932005,1.96633201679003,1,"F",NA,NA,1981-04-24,1994-04-21,NA,32.186173853525,0.686105675032877,"med",15,137,0.109489051094891
"BB",2013,"any_combo","total_grooming","undirected",15,0.836003932970431,16.6377252040733,0.621999983904664,"M",NA,NA,1966-07-02,1983-07-02,NA,46.9979466119097,0.870489236827397,"hi",NA,NA,NA
"BL",2013,"any_combo","total_grooming","undirected",0,0.0189677993735336,0,0,"F",NA,NA,1960-07-02,1993-05-24,2016-06-04,52.9965776865161,0.758277886550685,"hi",0,143,0
"ES",2013,"any_combo","total_grooming","undirected",26,0.192747286371939,8.01442228250538,0.435913617473856,"M","EK","AJ",1994-07-02,1996-03-03,NA,18.9979466119097,0.855763460189041,"hi",NA,NA,NA
"LK",2013,"any_combo","total_grooming","undirected",39,1,25.8961737794372,0.344364052039812,"M","LP",NA,1983-07-02,1983-07-02,NA,29.9986310746064,0.83163881769863,"hi",NA,NA,NA
"LN",2013,"any_combo","total_grooming","undirected",0,0.156595420974484,9.09035790961237,0.229430575100209,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,17.8726899383984,0.186379647632877,"lo",0,202,0
"ML",2013,"any_combo","total_grooming","undirected",0,0.0439764826778012,2.55549135731138,0.732925105982101,"F",NA,NA,1996-01-18,2009-01-14,NA,17.45106091718,0.502426614465753,"med",0,200,0
"MU",2013,"any_combo","total_grooming","undirected",0,0.0594895314597189,3.3227369239444,0.574864855268221,"F",NA,NA,1970-07-02,1990-02-02,2014-04-29,42.9979466119097,0.400547945408219,"med",0,118,0
"MX",2013,"any_combo","total_grooming","undirected",0,0.122566040997808,5.7777325781757,0.478472349743965,"M","MU","SL",1998-01-15,1999-01-09,NA,15.4579055441478,0,"lo",NA,NA,NA
"NP",2013,"any_combo","total_grooming","undirected",42,0.0625899213186395,3.47431164557576,0.19214095212313,"F","NL","LK",2000-02-09,2000-02-11,NA,13.3908281998631,0,"lo",0,183,0
"OT",2013,"any_combo","total_grooming","undirected",0,0.0298682151346682,2.36581623840238,0.402963880173009,"F","OU","ST",1998-02-13,1998-02-13,NA,15.378507871321,0.294520548175342,"lo",0,178,0
"OU",2013,"any_combo","total_grooming","undirected",30,0.101152889464563,4.27412445148394,0.469774422115418,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,33.5468856947296,1,"hi",16,168,0.0952380952380952
"PB",2013,"any_combo","total_grooming","undirected",65,0.464482722376992,16.3061830261964,0.254922004917923,"M","PU",NA,1995-01-24,1995-02-24,NA,18.4339493497604,0.466358572871233,"med",NA,NA,NA
"PO",2013,"any_combo","total_grooming","undirected",0,0.151829114415812,8.44243774858009,0,"F",NA,NA,1998-03-04,2011-03-01,NA,15.3264887063655,0.292407044865753,"lo",119,189,0.62962962962963
"QT",2013,"any_combo","total_grooming","undirected",0,0.118415873147891,3.09545949750382,0.888138264362237,"F",NA,NA,1992-06-20,2005-06-17,NA,21.0294318959617,0.516712328665753,"med",12,168,0.0714285714285714
"RD",2013,"any_combo","total_grooming","undirected",0,0.754077233448448,20.7945634830408,0.388235568444669,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,17.7084188911704,0.0629745593150685,"lo",21,125,0.168
"TG",2013,"any_combo","total_grooming","undirected",41,0.124664821189354,3.64945929591369,0.431377295881163,"F",NA,NA,1980-05-17,1993-05-14,NA,33.1225188227242,0.928610567936986,"hi",0,215,0
"TJ",2013,"any_combo","total_grooming","undirected",14,0.573665005242815,16.5583528700559,0.365910004127599,"M","TG","AJ",1995-08-13,1995-08-13,NA,17.8836413415469,0.671363340073973,"hi",NA,NA,NA
"TU",2013,"any_combo","total_grooming","undirected",0,0.790825379861388,15.3736671012995,0.643455359423955,"M",NA,NA,1960-07-02,1983-07-02,2014-02-05,52.9965776865161,0.569071704208219,"med",NA,NA,NA
"UM",2013,"any_combo","total_grooming","undirected",0,0.00340081637840081,0.28169014084507,0,"F",NA,NA,1982-12-31,1995-12-28,NA,30.4996577686516,0.614716242580822,"med",0,65,0
"WA",2013,"any_combo","total_grooming","undirected",21,0.200064207626615,3.94244044338642,0.464274648546991,"F",NA,NA,1991-11-29,2004-11-25,NA,21.5879534565366,0.0956164383890411,"lo",0,148,0
"WL",2013,"any_combo","total_grooming","undirected",34,0.092817251012808,2.78162197399728,0.486413129987977,"F",NA,NA,1992-10-27,2005-10-24,NA,20.6762491444216,0.828884540142466,"hi",7,187,0.0374331550802139
"YB",2013,"any_combo","total_grooming","undirected",0,0.945153712719429,20.2967878142978,0.531346455275461,"M",NA,NA,1973-07-02,1983-07-02,NA,39.9972621492129,0.390142505986301,"med",NA,NA,NA
"AJ",2014,"any_combo","total_grooming","undirected",42,0.851473918493077,25.5484167488744,0.525493753072234,"M","LP",NA,1974-07-02,1983-07-02,2014-07-23,39.9972621492129,0.771978021833333,"hi",NA,NA,NA
"AL",2014,"any_combo","total_grooming","undirected",0,0.334266005011867,0,0,"F",NA,NA,1981-04-24,1994-04-21,NA,33.1854893908282,0.639409904860274,"med",0,127,0
"BB",2014,"any_combo","total_grooming","undirected",0,1,32.3305698547903,0.671915947965698,"M",NA,NA,1966-07-02,1983-07-02,NA,47.9972621492129,0.847031963279452,"hi",NA,NA,NA
"BL",2014,"any_combo","total_grooming","undirected",0,0.334266005011867,0,0,"F",NA,NA,1960-07-02,1993-05-24,2016-06-04,53.9958932238193,0.774604847145205,"hi",0,124,0
"ES",2014,"any_combo","total_grooming","undirected",36,0.34539410185381,16.9575988212082,0.468662782611257,"M","EK","AJ",1994-07-02,1996-03-03,NA,19.9972621492129,1,"hi",NA,NA,NA
"LK",2014,"any_combo","total_grooming","undirected",13,0.824171892990977,27.2939709058716,0.55433765463626,"M","LP",NA,1983-07-02,1983-07-02,NA,30.9979466119097,0.915251643443836,"hi",NA,NA,NA
"LN",2014,"any_combo","total_grooming","undirected",1,0.0444493806030999,2.93155083187763,0.813526082189794,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,18.8720054757016,0.225395152854795,"lo",0,173,0
"ML",2014,"any_combo","total_grooming","undirected",12,0.0751468041169819,3.04356278752815,0.838363730694549,"F",NA,NA,1996-01-18,2009-01-14,NA,18.4503764544832,0.545626975356164,"med",0,176,0
"MX",2014,"any_combo","total_grooming","undirected",0,0.122240857364634,7.89473684210526,0,"M","MU","SL",1998-01-15,1999-01-09,NA,16.4572210814511,0,"lo",NA,NA,NA
"NP",2014,"any_combo","total_grooming","undirected",38,0.339248941564673,20.8258716471251,0.324691410899115,"F","NL","LK",2000-02-09,2000-02-11,NA,14.3901437371663,0,"lo",9,172,0.0523255813953488
"OT",2014,"any_combo","total_grooming","undirected",0,0.00614690590058417,1.26811594202899,0,"F","OU","ST",1998-02-13,1998-02-13,NA,16.3778234086242,0.3756585882,"med",0,133,0
"OU",2014,"any_combo","total_grooming","undirected",18,0.0631722574014624,3.01703369094673,0,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,34.5462012320329,1,"hi",0,136,0
"PB",2014,"any_combo","total_grooming","undirected",64,0.377798647262514,21.1666137534074,0.366805605666568,"M","PU",NA,1995-01-24,1995-02-24,NA,19.4332648870637,0.633684580189041,"med",NA,NA,NA
"PO",2014,"any_combo","total_grooming","undirected",16,0.133046982878788,5.47085738070891,0.630943325680511,"F",NA,NA,1998-03-04,2011-03-01,NA,16.3258042436687,0.300526870690411,"lo",15,107,0.14018691588785
"QT",2014,"any_combo","total_grooming","undirected",0,0.277294280346977,9.33887807926802,0.953909564792513,"F",NA,NA,1992-06-20,2005-06-17,NA,22.0287474332649,0.477660695736986,"med",14,163,0.0858895705521472
"RD",2014,"any_combo","total_grooming","undirected",0,0.239454675445416,10.6869063772049,0.818348939321801,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,18.7077344284736,0.075131717509589,"lo",17,66,0.257575757575758
"TG",2014,"any_combo","total_grooming","undirected",17,0.215027981592444,6.97396984836598,1,"F",NA,NA,1980-05-17,1993-05-14,NA,34.1218343600274,0.924868282490411,"hi",1,189,0.00529100529100529
"TJ",2014,"any_combo","total_grooming","undirected",6,0.784681847825072,27.201821373335,0.592060990906627,"M","TG","AJ",1995-08-13,1995-08-13,NA,18.8829568788501,0.719802799769863,"hi",NA,NA,NA
"UM",2014,"any_combo","total_grooming","undirected",4,0.120010148820693,2.63642377330719,1,"F",NA,NA,1982-12-31,1995-12-28,NA,31.4989733059548,0.688514225265753,"hi",6,64,0.09375
"WA",2014,"any_combo","total_grooming","undirected",1,0.130822008820215,5.980032833765,0.470328481495894,"F",NA,NA,1991-11-29,2004-11-25,NA,22.5872689938398,0.150263435345205,"lo",5,177,0.0282485875706215
"WL",2014,"any_combo","total_grooming","undirected",0,0.229495979473675,6.76647043822616,0.891948784406864,"F",NA,NA,1992-10-27,2005-10-24,NA,21.6755646817248,0.849736564654795,"hi",20,141,0.141843971631206
"YB",2014,"any_combo","total_grooming","undirected",0,0.494494270634985,16.650840296809,0.784355729707943,"M",NA,NA,1973-07-02,1983-07-02,NA,40.9965776865161,0.554250087454795,"med",NA,NA,NA
"AL",2015,"any_combo","total_grooming","undirected",0,0.139958631107905,1.2742063911212,1,"F",NA,NA,1981-04-24,1994-04-21,NA,34.1848049281314,0.640964799978082,"hi",46,250,0.184
"AT",2015,"any_combo","total_grooming","undirected",78,0.323308253764673,4.34331344188431,0.255063363919202,"M","AL",NA,1999-11-02,1999-11-04,NA,15.6605065023956,0.560481527512329,"med",NA,NA,NA
"BB",2015,"any_combo","total_grooming","undirected",22,0.469219571534353,2.68099446329965,0.76715474330826,"M",NA,NA,1966-07-02,1983-07-02,NA,48.9965776865161,0.892507264621918,"hi",NA,NA,NA
"BL",2015,"any_combo","total_grooming","undirected",0,0.0455755169668256,0.186915887850467,0,"F",NA,NA,1960-07-02,1993-05-24,2016-06-04,54.9952087611225,0.784578880046575,"hi",0,178,0
"ES",2015,"any_combo","total_grooming","undirected",57,0.438244834245925,4.21646138160512,0.391842987079088,"M","EK","AJ",1994-07-02,1996-03-03,NA,20.9965776865161,1,"hi",NA,NA,NA
"GG",2015,"any_combo","total_grooming","undirected",0,0.0162112208926718,0,0,"F","GS","AJ?",2002-07-02,2005-01-19,NA,12.9965776865161,0.1875,"lo",0,128,0
"LK",2015,"any_combo","total_grooming","undirected",58,1,8.71638211592186,0.392953987056626,"M","LP",NA,1983-07-02,1983-07-02,NA,31.9972621492129,0.722125363169863,"hi",NA,NA,NA
"LN",2015,"any_combo","total_grooming","undirected",0,0.0155785447533888,0.198019801980198,0,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,19.8713210130048,0.267009508983562,"lo",14,172,0.0813953488372093
"ML",2015,"any_combo","total_grooming","undirected",0,0.02770477231603,0.337899232202081,1,"F",NA,NA,1996-01-18,2009-01-14,NA,19.4496919917864,0.526228485967123,"med",24,268,0.0895522388059701
"MX",2015,"any_combo","total_grooming","undirected",0,0.616650614711671,3.16822742624215,0.949339879252941,"M","MU","SL",1998-01-15,1999-01-09,NA,17.4565366187543,0.0586135325013699,"lo",NA,NA,NA
"NP",2015,"any_combo","total_grooming","undirected",18,0.127706311209979,1.74063073701829,0.359789680171455,"F","NL","LK",2000-02-09,2000-02-11,NA,15.3894592744695,0.0198793216027397,"lo",0,264,0
"OT",2015,"any_combo","total_grooming","undirected",8,0.161973649296863,1.5277419667869,0.574948579026037,"F","OU","ST",1998-02-13,1998-02-13,NA,17.3771389459274,0.41250715069589,"med",31,208,0.149038461538462
"OU",2015,"any_combo","total_grooming","undirected",0,0.0901208393540421,0.951362783423852,1,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,35.5455167693361,1,"hi",10,223,0.0448430493273543
"PB",2015,"any_combo","total_grooming","undirected",31,0.516428488797262,4.01946705574604,0.354353039016447,"M","PU",NA,1995-01-24,1995-02-24,NA,20.4325804243669,0.699398090684932,"med",NA,NA,NA
"PO",2015,"any_combo","total_grooming","undirected",0,0.0495453838960324,1.57871016224683,0.141280336600977,"F",NA,NA,1998-03-04,2011-03-01,NA,17.3251197809719,0.338816548780822,"med",3,219,0.0136986301369863
"QT",2015,"any_combo","total_grooming","undirected",2,0.0616694558784482,0.635202027057599,0.641573946119983,"F",NA,NA,1992-06-20,2005-06-17,NA,23.0280629705681,0.541010587553425,"med",0,218,0
"RD",2015,"any_combo","total_grooming","undirected",0,0.0877966385102869,1.81019916674833,0,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,19.7070499657769,0.0562998643863014,"lo",0,104,0
"TG",2015,"any_combo","total_grooming","undirected",52,0.210877422416101,1.46059706728929,0.703328852223888,"F",NA,NA,1980-05-17,1993-05-14,NA,35.1211498973306,0.928192960115068,"hi",16,223,0.0717488789237668
"TJ",2015,"any_combo","total_grooming","undirected",5,0.617834019676069,5.94596302598094,0.394688859298044,"M","TG","AJ",1995-08-13,1995-08-13,NA,19.8822724161533,0.838210875742466,"hi",NA,NA,NA
"UM",2015,"any_combo","total_grooming","undirected",0,0.187792259494621,1.78078633789815,0.773754216624939,"F",NA,NA,1982-12-31,1995-12-28,NA,32.498288843258,0.712771839775342,"hi",0,72,0
"WA",2015,"any_combo","total_grooming","undirected",22,0.261415392323547,1.9940353027645,0.419963584080873,"F",NA,NA,1991-11-29,2004-11-25,NA,23.5865845311431,0.139241933964384,"lo",52,186,0.279569892473118
"WL",2015,"any_combo","total_grooming","undirected",0,0.150092558514772,0.936284414103331,0.705298707795126,"F",NA,NA,1992-10-27,2005-10-24,NA,22.6748802190281,0.856385919931507,"hi",0,194,0
"YB",2015,"any_combo","total_grooming","undirected",0,0.576012164009569,3.61349876996763,0.676962904191487,"M",NA,NA,1973-07-02,1983-07-02,NA,41.9958932238193,0.533810709709589,"med",NA,NA,NA
"AL",2016,"any_combo","total_grooming","undirected",26,0.10079561514151,2.55563828182219,1,"F",NA,NA,1981-04-24,1994-04-21,NA,35.1868583162218,0.702128870521858,"hi",0,175,0
"AT",2016,"any_combo","total_grooming","undirected",42,0.629298748330922,16.1791412119593,0.532722865684336,"M","AL",NA,1999-11-02,1999-11-04,NA,16.662559890486,0.683515482961749,"med",NA,NA,NA
"BB",2016,"any_combo","total_grooming","undirected",8,0.857458467121778,18.2457278346419,0.758271130048832,"M",NA,NA,1966-07-02,1983-07-02,NA,49.9986310746064,0.788023679265027,"hi",NA,NA,NA
"DL",2016,"any_combo","total_grooming","undirected",12,0.223537675965895,6.97856937459889,0.717701738925933,"F",NA,NA,2003-01-07,2016-01-04,NA,13.4811772758385,0,"lo",45,90,0.5
"ES",2016,"any_combo","total_grooming","undirected",43,0.393106524853332,12.3784082757147,0.502471854761086,"M","EK","AJ",1994-07-02,1996-03-03,NA,21.9986310746064,1,"hi",NA,NA,NA
"GG",2016,"any_combo","total_grooming","undirected",0,0.0280032941776742,1.13118082946173,0,"F","GS","AJ?",2002-07-02,2005-01-19,NA,13.9986310746064,0.108583788472678,"lo",0,80,0
"LK",2016,"any_combo","total_grooming","undirected",37,1,24.036065376721,0.681326281370018,"M","LP",NA,1983-07-02,1983-07-02,NA,32.9993155373032,0.583333333,"med",NA,NA,NA
"LN",2016,"any_combo","total_grooming","undirected",0,0.182586668455154,5.20835021096426,0.789802575743719,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,20.8733744010951,0.295503187789617,"lo",10,72,0.138888888888889
"ML",2016,"any_combo","total_grooming","undirected",6,0.193682637024474,5.20750548323656,0.955967105799314,"F",NA,NA,1996-01-18,2009-01-14,NA,20.4517453798768,0.566586976062841,"med",0,195,0
"MX",2016,"any_combo","total_grooming","undirected",6,0.352969771810469,8.04592215316361,0.862210692161382,"M","MU","SL",1998-01-15,1999-01-09,NA,18.4585900068446,0.122495446284153,"lo",NA,NA,NA
"NP",2016,"any_combo","total_grooming","undirected",16,0.126978340303206,5.60634519787594,0.46116798037952,"F","NL","LK",2000-02-09,2000-02-11,NA,16.3915126625599,0.186919398743169,"lo",0,195,0
"OG",2016,"any_combo","total_grooming","undirected",44,0.511851277203927,19.489522197035,0.400572427676572,"M","OU","MS",2001-04-05,2001-04-12,NA,15.2388774811773,0.350182149163934,"lo",NA,NA,NA
"OT",2016,"any_combo","total_grooming","undirected",23,0.0959496671141135,3.29139500911268,0.559102599176524,"F","OU","ST",1998-02-13,1998-02-13,NA,18.3791923340178,0.490960837898907,"med",0,98,0
"OU",2016,"any_combo","total_grooming","undirected",0,0.0812881939180245,2.93357071448677,1,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,36.5475701574264,1,"hi",0,97,0
"PB",2016,"any_combo","total_grooming","undirected",7,0.72577343855581,20.2778635531205,0.603459716487626,"M","PU",NA,1995-01-24,1995-02-24,NA,21.4346338124572,0.78301457181694,"hi",NA,NA,NA
"PO",2016,"any_combo","total_grooming","undirected",1,0.0364544022076006,1.5403287469265,0.651901940036878,"F",NA,NA,1998-03-04,2011-03-01,NA,18.3271731690623,0.363274134696721,"med",12,124,0.0967741935483871
"QT",2016,"any_combo","total_grooming","undirected",0,0.115820347369951,3.88401106096392,0.530878087730356,"F",NA,NA,1992-06-20,2005-06-17,NA,24.0301163586585,0.634357923579235,"med",0,150,0
"RD",2016,"any_combo","total_grooming","undirected",3,0.199490036251243,6.9483910174866,0.679430596968957,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,20.7091033538672,0,"lo",2,76,0.0263157894736842
"TG",2016,"any_combo","total_grooming","undirected",18,0.318300546610236,8.72435683581214,0.914961817930078,"F",NA,NA,1980-05-17,1993-05-14,NA,36.1232032854209,0.932229053057377,"hi",0,197,0
"TJ",2016,"any_combo","total_grooming","undirected",16,0.689223782470483,19.8441655516103,0.484413372538577,"M","TG","AJ",1995-08-13,1995-08-13,NA,20.8843258042437,0.916666667,"hi",NA,NA,NA
"TT",2016,"any_combo","total_grooming","undirected",30,0.32454890169934,13.2813659170235,0.465712387387654,"M","TG","AJ",2000-11-03,2000-11-08,NA,15.6577686516085,0.399817850836066,"med",NA,NA,NA
"UM",2016,"any_combo","total_grooming","undirected",5,0.153037525209816,3.58179473092804,0.666788240873105,"F",NA,NA,1982-12-31,1995-12-28,NA,33.5003422313484,0.769899818002732,"hi",0,129,0
"WA",2016,"any_combo","total_grooming","undirected",0,0.100896617770597,3.34408975768721,1,"F",NA,NA,1991-11-29,2004-11-25,NA,24.5886379192334,0.111122495516393,"lo",0,77,0
"WL",2016,"any_combo","total_grooming","undirected",0,0.0449694991499629,1.23945179244718,1,"F",NA,NA,1992-10-27,2005-10-24,NA,23.6769336071184,0.864458105576503,"hi",0,131,0
"YB",2016,"any_combo","total_grooming","undirected",0,0.920791590101756,18.9990476073367,0.881588396985341,"M",NA,NA,1973-07-02,1983-07-02,NA,42.9979466119097,0.5,"med",NA,NA,NA
"AL",2017,"any_combo","total_grooming","undirected",17,0.218659548304375,5.23459644972611,0.952688701076381,"F",NA,NA,1981-04-24,1994-04-21,NA,36.186173853525,0.705410205994521,"hi",0,193,0
"AT",2017,"any_combo","total_grooming","undirected",104,0.811049920425653,23.6368640325162,0.499592040010949,"M","AL",NA,1999-11-02,1999-11-04,NA,17.6618754277892,0.865949119284932,"hi",NA,NA,NA
"BB",2017,"any_combo","total_grooming","undirected",6,0.851262516370611,19.0592872786793,0.746365927635432,"M",NA,NA,1966-07-02,1983-07-02,NA,50.9979466119097,0.66087109259726,"hi",NA,NA,NA
"DL",2017,"any_combo","total_grooming","undirected",30,0.691785968518499,16.4172460451269,0.736514604591452,"F",NA,NA,2003-01-07,2016-01-04,NA,14.4804928131417,0.429670329848485,"med",140,259,0.540540540540541
"ES",2017,"any_combo","total_grooming","undirected",6,0.367210566811748,13.4461987509559,0.583036816023024,"M","EK","AJ",1994-07-02,1996-03-03,NA,22.9979466119097,1,"hi",NA,NA,NA
"FS",2017,"any_combo","total_grooming","undirected",0,0.0912973641537136,3.17628811882417,0.843528822055154,"F",NA,NA,2004-02-08,2017-02-04,NA,13.3935660506502,0.163945578246032,"lo",29,201,0.144278606965174
"GG",2017,"any_combo","total_grooming","undirected",0,0.0288408072007333,0.602409638554217,0,"F","GS","AJ?",2002-07-02,2005-01-19,NA,14.9979466119097,0.00254403129589041,"lo",0,75,0
"JU",2017,"any_combo","total_grooming","undirected",0,0.0129744552718746,0.2710027100271,0,"F",NA,NA,2003-10-16,2016-10-12,NA,13.7084188911704,0.454938271805556,"med",98,182,0.538461538461538
"LK",2017,"any_combo","total_grooming","undirected",3,0.981641116516352,26.9487570364708,0.640616021935195,"M","LP",NA,1983-07-02,1983-07-02,NA,33.9986310746064,0.55484720730137,"med",NA,NA,NA
"LN",2017,"any_combo","total_grooming","undirected",4,0.269188146612938,8.67025491737103,0.831500767727329,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,21.8726899383984,0.238515730873973,"lo",22,106,0.207547169811321
"ML",2017,"any_combo","total_grooming","undirected",3,0.154366856113557,4.35034442574852,0.865328903118101,"F",NA,NA,1996-01-18,2009-01-14,NA,21.45106091718,0.583916904726027,"med",0,222,0
"MX",2017,"any_combo","total_grooming","undirected",3,0.281583024278425,7.04805803022913,0.787288623729319,"M","MU","SL",1998-01-15,1999-01-09,NA,19.4579055441478,0.186527171580822,"lo",NA,NA,NA
"NP",2017,"any_combo","total_grooming","undirected",70,0.144931350657111,5.91543964100484,0.529896878682923,"F","NL","LK",2000-02-09,2000-02-11,NA,17.3908281998631,0.150021576641096,"lo",0,200,0
"OG",2017,"any_combo","total_grooming","undirected",8,0.794746975072205,19.213738383613,0.720290083836447,"M","OU","MS",2001-04-05,2001-04-12,NA,16.2381930184805,0.629431983561644,"med",NA,NA,NA
"OM",2017,"any_combo","total_grooming","undirected",7,0.247676416401274,6.78439416257514,0.7053293715773,"F","OU","TU",2005-06-23,2005-06-30,NA,12.0219028062971,0.328813287326027,"med",6,172,0.0348837209302326
"OT",2017,"any_combo","total_grooming","undirected",6,0.174008939707715,5.95384176544244,0.587360249909369,"F","OU","ST",1998-02-13,1998-02-13,NA,19.378507871321,0.547764564328767,"med",0,188,0
"OU",2017,"any_combo","total_grooming","undirected",0,0.102170528343489,3.69723578448339,0.610321197957776,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,37.5468856947296,1,"hi",0,97,0
"PB",2017,"any_combo","total_grooming","undirected",25,1,28.0377623401608,0.621389493865996,"M","PU",NA,1995-01-24,1995-02-24,NA,22.4339493497604,0.744375031315068,"hi",NA,NA,NA
"PO",2017,"any_combo","total_grooming","undirected",1,0.127129720389985,4.78587726126231,0.870500842286431,"F",NA,NA,1998-03-04,2011-03-01,NA,19.3264887063655,0.409891113369863,"med",58,192,0.302083333333333
"QT",2017,"any_combo","total_grooming","undirected",0,0.186144773673356,4.87456679205948,0.83285636507168,"F",NA,NA,1992-06-20,2005-06-17,NA,25.0294318959617,0.724383561580822,"hi",13,238,0.0546218487394958
"TG",2017,"any_combo","total_grooming","undirected",12,0.313077016100728,9.18903311682318,0.79396536346419,"F",NA,NA,1980-05-17,1993-05-14,NA,37.1225188227242,0.960138491852055,"hi",0,223,0
"TJ",2017,"any_combo","total_grooming","undirected",19,0.539894385642162,16.0560054126706,0.713788202734191,"M","TG","AJ",1995-08-13,1995-08-13,NA,21.8836413415469,0.871993075575342,"hi",NA,NA,NA
"TT",2017,"any_combo","total_grooming","undirected",55,0.426804927770206,14.8461071327089,0.567751872974178,"M","TG","AJ",2000-11-03,2000-11-08,NA,16.6570841889117,0.403143659860274,"med",NA,NA,NA
"UM",2017,"any_combo","total_grooming","undirected",0,0.170610904529114,6.91194735780356,0.614764583210131,"F",NA,NA,1982-12-31,1995-12-28,NA,34.4996577686516,0.830743138219178,"hi",0,185,0
"WA",2017,"any_combo","total_grooming","undirected",0,0.147410040583999,4.08259961268037,0.850637575074253,"F",NA,NA,1991-11-29,2004-11-25,NA,25.5879534565366,0.0847759544657534,"lo",0,196,0
"WL",2017,"any_combo","total_grooming","undirected",5,0.0209691715703465,0.410045717277909,1,"F",NA,NA,1992-10-27,2005-10-24,NA,24.6762491444216,0.876810677865753,"hi",3,227,0.013215859030837
"YB",2017,"any_combo","total_grooming","undirected",0,0.828849570376233,19.430554768857,0.794186789834427,"M",NA,NA,1973-07-02,1983-07-02,NA,43.9972621492129,0.429978925446575,"med",NA,NA,NA
"AL",2010,"female","prox","undirected",1,1,118.398074631885,0.451455719687972,"F",NA,NA,1981-04-24,1994-04-21,NA,29.1854893908282,0.544064839241096,"med",0,363,0
"BL",2010,"female","prox","undirected",22,0.4861009883134,67.1577531336305,0.779942550808151,"F",NA,NA,1960-07-02,1993-05-24,2016-06-04,49.9958932238193,0.701946683320548,"hi",15,226,0.0663716814159292
"BU",2010,"female","prox","undirected",0,0.540655620484473,67.940120222876,0.792985439252684,"F","BL",NA,1998-01-03,1998-01-05,2011-04-15,12.4900752908966,0.0239726025958904,"lo",72,184,0.391304347826087
"LN",2010,"female","prox","undirected",0,0.650362955026387,51.0869565217391,1,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,14.8720054757016,0,"lo",24,42,0.571428571428571
"LR",2010,"female","prox","undirected",51,0.448183687647288,50.1600807259895,0.757736885315946,"F","LP",NA,1989-05-15,1989-06-16,2013-05-25,21.1279945242984,0.939898457838356,"hi",8,307,0.0260586319218241
"ML",2010,"female","prox","undirected",13,0.317208470769031,50.8947658771094,0.696285253589083,"F",NA,NA,1996-01-18,2009-01-14,NA,14.4503764544832,0.48958152469526,"med",42,161,0.260869565217391
"MU",2010,"female","prox","undirected",17,0.135314486993537,19.9902114336482,0.788431521485182,"F",NA,NA,1970-07-02,1990-02-02,2014-04-29,39.9972621492129,0.325560284460274,"med",0,76,0
"OT",2010,"female","prox","undirected",0,0.905915631678633,103.417623627225,0.764983221272065,"F","OU","ST",1998-02-13,1998-02-13,NA,12.3778234086242,0.194383016198142,"lo",0,337,0
"OU",2010,"female","prox","undirected",0,0.874946513029867,91.4142625469086,0.912715664370725,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,30.5462012320329,0.981470470247945,"hi",0,418,0
"QT",2010,"female","prox","undirected",0,0.748697815472648,77.6119946310387,0.856107889105587,"F",NA,NA,1992-06-20,2005-06-17,NA,18.0287474332649,0.211021855053425,"lo",0,461,0
"RD",2010,"female","prox","undirected",18,0.156924332784989,35.2927143839594,0.735526601638891,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,14.7077344284736,0.204393002028419,"lo",71,152,0.467105263157895
"TG",2010,"female","prox","undirected",0,0.689572658132773,72.5920906261884,0.855796356672852,"F",NA,NA,1980-05-17,1993-05-14,NA,30.1218343600274,0.842509545064384,"hi",0,397,0
"UM",2010,"female","prox","undirected",22,0.242072463449418,32.2510355580471,0.679247505304338,"F",NA,NA,1982-12-31,1995-12-28,NA,27.4989733059548,0.5976632953,"med",52,136,0.382352941176471
"WA",2010,"female","prox","undirected",0,0.271079978890725,58.9059416218531,0.882793482113457,"F",NA,NA,1991-11-29,2004-11-25,NA,18.5872689938398,0.0583840816082192,"lo",14,115,0.121739130434783
"WL",2010,"female","prox","undirected",0,0.766214925200626,81.9930297406969,0.946126088251735,"F",NA,NA,1992-10-27,2005-10-24,NA,17.6755646817248,0.741063730778082,"hi",3,456,0.00657894736842105
