"ID1","ID2","year","total_AB_gm_gmd","total_AB_party","gmgmdi","sex_ID1","sex_ID2","n_AB_gmgmd","n_BA_gmgmd","age_mid_year_ID1","age_mid_year_ID2","weeks_pres_ID1","weeks_pres_ID2","n_AB_party","n_BA_party","dyad_sex"
"PB","WA",2013,1,148,0.675675675675676,"M","F",0,1,18.4339493497604,21.5879534565366,52,52,30,118,"mixed"
"PB","WL",2013,1,280,0.357142857142857,"M","F",0,1,18.4339493497604,20.6762491444216,52,52,66,214,"mixed"
"PB","YB",2013,0,177,0,"M","M",0,0,18.4339493497604,39.9972621492129,52,52,106,71,"male"
"PO","QT",2013,0,101,0,"F","F",0,0,15.3264887063655,21.0294318959617,52,52,20,81,"female"
"PO","RD",2013,4,181,2.20994475138122,"F","F",0,4,15.3264887063655,17.7084188911704,52,52,36,145,"female"
"PO","TG",2013,0,203,0,"F","F",0,0,15.3264887063655,33.1225188227242,52,52,22,181,"female"
"PO","TJ",2013,0,229,0,"F","M",0,0,15.3264887063655,17.8836413415469,52,52,11,218,"mixed"
"PO","TU",2013,0,172,0,"F","M",0,0,15.3264887063655,52.9965776865161,52,52,0,172,"mixed"
"PO","UM",2013,0,189,0,"F","F",0,0,15.3264887063655,30.4996577686516,52,52,11,178,"female"
"PO","WA",2013,0,159,0,"F","F",0,0,15.3264887063655,21.5879534565366,52,52,14,145,"female"
"PO","WL",2013,0,238,0,"F","F",0,0,15.3264887063655,20.6762491444216,52,52,20,218,"female"
"PO","YB",2013,0,129,0,"F","M",0,0,15.3264887063655,39.9972621492129,52,52,30,99,"mixed"
"QT","RD",2013,0,176,0,"F","F",0,0,21.0294318959617,17.7084188911704,52,52,91,85,"female"
"QT","TG",2013,0,223,0,"F","F",0,0,21.0294318959617,33.1225188227242,52,52,136,87,"female"
"QT","TJ",2013,5,303,1.65016501650165,"F","M",3,2,21.0294318959617,17.8836413415469,52,52,126,177,"mixed"
"QT","TU",2013,0,220,0,"F","M",0,0,21.0294318959617,52.9965776865161,52,52,35,185,"mixed"
"QT","UM",2013,0,186,0,"F","F",0,0,21.0294318959617,30.4996577686516,52,52,52,134,"female"
"QT","WA",2013,0,94,0,"F","F",0,0,21.0294318959617,21.5879534565366,52,52,42,52,"female"
"QT","WL",2013,1,824,0.121359223300971,"F","F",1,0,21.0294318959617,20.6762491444216,52,52,319,505,"female"
"QT","YB",2013,0,99,0,"F","M",0,0,21.0294318959617,39.9972621492129,52,52,62,37,"mixed"
"RD","TG",2013,0,217,0,"F","F",0,0,17.7084188911704,33.1225188227242,52,52,173,44,"female"
"RD","TJ",2013,4,153,2.61437908496732,"F","M",1,3,17.7084188911704,17.8836413415469,52,52,67,86,"mixed"
"RD","TU",2013,3,197,1.52284263959391,"F","M",0,3,17.7084188911704,52.9965776865161,52,52,49,148,"mixed"
"RD","UM",2013,0,45,0,"F","F",0,0,17.7084188911704,30.4996577686516,52,52,18,27,"female"
"RD","WA",2013,0,218,0,"F","F",0,0,17.7084188911704,21.5879534565366,52,52,97,121,"female"
"RD","WL",2013,0,300,0,"F","F",0,0,17.7084188911704,20.6762491444216,52,52,96,204,"female"
"RD","YB",2013,9,158,5.69620253164557,"F","M",2,7,17.7084188911704,39.9972621492129,52,52,81,77,"mixed"
"TG","TJ",2013,14,531,2.63653483992467,"F","M",5,9,33.1225188227242,17.8836413415469,52,52,228,303,"mixed"
"TG","TU",2013,0,285,0,"F","M",0,0,33.1225188227242,52.9965776865161,52,52,49,236,"mixed"
"TG","UM",2013,0,275,0,"F","F",0,0,33.1225188227242,30.4996577686516,52,52,121,154,"female"
"TG","WA",2013,0,231,0,"F","F",0,0,33.1225188227242,21.5879534565366,52,52,101,130,"female"
"TG","WL",2013,1,466,0.214592274678112,"F","F",0,1,33.1225188227242,20.6762491444216,52,52,186,280,"female"
"TG","YB",2013,0,82,0,"F","M",0,0,33.1225188227242,39.9972621492129,52,52,47,35,"mixed"
"TJ","TU",2013,6,384,1.5625,"M","M",0,6,17.8836413415469,52.9965776865161,52,52,130,254,"male"
"TJ","UM",2013,0,189,0,"M","F",0,0,17.8836413415469,30.4996577686516,52,52,39,150,"mixed"
"TJ","WA",2013,0,213,0,"M","F",0,0,17.8836413415469,21.5879534565366,52,52,185,28,"mixed"
"TJ","WL",2013,2,344,0.581395348837209,"M","F",0,2,17.8836413415469,20.6762491444216,52,52,172,172,"mixed"
"TJ","YB",2013,11,348,3.16091954022989,"M","M",11,0,17.8836413415469,39.9972621492129,52,52,219,129,"male"
"TU","UM",2013,0,28,0,"M","F",0,0,52.9965776865161,30.4996577686516,52,52,0,28,"mixed"
"TU","WA",2013,0,85,0,"M","F",0,0,52.9965776865161,21.5879534565366,52,52,33,52,"mixed"
"TU","WL",2013,0,315,0,"M","F",0,0,52.9965776865161,20.6762491444216,52,52,180,135,"mixed"
"TU","YB",2013,14,305,4.59016393442623,"M","M",7,7,52.9965776865161,39.9972621492129,52,52,232,73,"male"
"UM","WA",2013,1,355,0.28169014084507,"F","F",0,1,30.4996577686516,21.5879534565366,52,52,236,119,"female"
"UM","WL",2013,0,206,0,"F","F",0,0,30.4996577686516,20.6762491444216,52,52,130,76,"female"
"UM","YB",2013,0,84,0,"F","M",0,0,30.4996577686516,39.9972621492129,52,52,84,0,"mixed"
"WA","WL",2013,0,288,0,"F","F",0,0,21.5879534565366,20.6762491444216,52,52,112,176,"female"
"WA","YB",2013,0,42,0,"F","M",0,0,21.5879534565366,39.9972621492129,52,52,38,4,"mixed"
"WL","YB",2013,1,200,0.5,"F","M",1,0,20.6762491444216,39.9972621492129,52,52,182,18,"mixed"
"AJ","AL",2014,0,110,0,"M","F",0,0,39.9972621492129,33.1854893908282,29,52,23,87,"mixed"
"AJ","BB",2014,18,212,8.49056603773585,"M","M",11,7,39.9972621492129,47.9972621492129,29,52,122,90,"male"
"AJ","BL",2014,0,109,0,"M","F",0,0,39.9972621492129,53.9958932238193,29,52,87,22,"mixed"
"AJ","ES",2014,2,385,0.519480519480519,"M","M",2,0,39.9972621492129,19.9972621492129,29,52,284,101,"male"
"AJ","LK",2014,63,667,9.44527736131934,"M","M",22,41,39.9972621492129,30.9979466119097,29,52,245,422,"male"
"AJ","LN",2014,0,181,0,"M","F",0,0,39.9972621492129,18.8720054757016,29,52,88,93,"mixed"
"AJ","ML",2014,0,141,0,"M","F",0,0,39.9972621492129,18.4503764544832,29,52,105,36,"mixed"
"AJ","MX",2014,0,66,0,"M","M",0,0,39.9972621492129,16.4572210814511,29,52,66,0,"male"
"AJ","NP",2014,1,133,0.75187969924812,"M","F",1,0,39.9972621492129,14.3901437371663,29,52,104,29,"mixed"
"AJ","OT",2014,0,170,0,"M","F",0,0,39.9972621492129,16.3778234086242,29,52,110,60,"mixed"
"AJ","OU",2014,2,175,1.14285714285714,"M","F",0,2,39.9972621492129,34.5462012320329,29,52,94,81,"mixed"
"AJ","PB",2014,0,432,0,"M","M",0,0,39.9972621492129,19.4332648870637,29,52,243,189,"male"
"AJ","PO",2014,0,117,0,"M","F",0,0,39.9972621492129,16.3258042436687,29,52,69,48,"mixed"
"AJ","QT",2014,0,182,0,"M","F",0,0,39.9972621492129,22.0287474332649,29,52,117,65,"mixed"
"AJ","RD",2014,1,201,0.497512437810945,"M","F",0,1,39.9972621492129,18.7077344284736,29,52,34,167,"mixed"
"AJ","TG",2014,0,195,0,"M","F",0,0,39.9972621492129,34.1218343600274,29,52,99,96,"mixed"
"AJ","TJ",2014,1,221,0.452488687782805,"M","M",0,1,39.9972621492129,18.8829568788501,29,52,168,53,"male"
"AJ","UM",2014,5,428,1.16822429906542,"M","F",0,5,39.9972621492129,31.4989733059548,29,52,107,321,"mixed"
"AJ","WA",2014,5,302,1.65562913907285,"M","F",2,3,39.9972621492129,22.5872689938398,29,52,111,191,"mixed"
"AJ","WL",2014,5,351,1.42450142450142,"M","F",2,3,39.9972621492129,21.6755646817248,29,52,114,237,"mixed"
"AJ","YB",2014,0,187,0,"M","M",0,0,39.9972621492129,40.9965776865161,29,52,71,116,"male"
"AL","BB",2014,0,48,0,"F","M",0,0,33.1854893908282,47.9972621492129,52,52,34,14,"mixed"
"AL","BL",2014,0,151,0,"F","F",0,0,33.1854893908282,53.9958932238193,52,52,84,67,"female"
"AL","ES",2014,0,98,0,"F","M",0,0,33.1854893908282,19.9972621492129,52,52,90,8,"mixed"
"AL","LK",2014,0,347,0,"F","M",0,0,33.1854893908282,30.9979466119097,52,52,108,239,"mixed"
"AL","LN",2014,0,307,0,"F","F",0,0,33.1854893908282,18.8720054757016,52,52,110,197,"female"
"AL","ML",2014,0,189,0,"F","F",0,0,33.1854893908282,18.4503764544832,52,52,131,58,"female"
"AL","MX",2014,0,38,0,"F","M",0,0,33.1854893908282,16.4572210814511,52,52,0,38,"mixed"
"AL","NP",2014,0,158,0,"F","F",0,0,33.1854893908282,14.3901437371663,52,52,158,0,"female"
"AL","OT",2014,0,261,0,"F","F",0,0,33.1854893908282,16.3778234086242,52,52,142,119,"female"
"AL","OU",2014,0,360,0,"F","F",0,0,33.1854893908282,34.5462012320329,52,52,142,218,"female"
"AL","PB",2014,0,118,0,"F","M",0,0,33.1854893908282,19.4332648870637,52,52,58,60,"mixed"
"AL","PO",2014,0,80,0,"F","F",0,0,33.1854893908282,16.3258042436687,52,52,56,24,"female"
"AL","QT",2014,0,96,0,"F","F",0,0,33.1854893908282,22.0287474332649,52,52,96,0,"female"
"AL","RD",2014,0,52,0,"F","F",0,0,33.1854893908282,18.7077344284736,52,52,9,43,"female"
"AL","TG",2014,0,318,0,"F","F",0,0,33.1854893908282,34.1218343600274,52,52,108,210,"female"
"AL","TJ",2014,0,217,0,"F","M",0,0,33.1854893908282,18.8829568788501,52,52,56,161,"mixed"
"AL","UM",2014,0,210,0,"F","F",0,0,33.1854893908282,31.4989733059548,52,52,60,150,"female"
"AL","WA",2014,0,211,0,"F","F",0,0,33.1854893908282,22.5872689938398,52,52,98,113,"female"
"AL","WL",2014,0,228,0,"F","F",0,0,33.1854893908282,21.6755646817248,52,52,78,150,"female"
"AL","YB",2014,0,118,0,"F","M",0,0,33.1854893908282,40.9965776865161,52,52,25,93,"mixed"
"BB","BL",2014,0,27,0,"M","F",0,0,47.9972621492129,53.9958932238193,52,52,27,0,"mixed"
"BB","ES",2014,4,346,1.15606936416185,"M","M",3,1,47.9972621492129,19.9972621492129,52,52,218,128,"male"
"BB","LK",2014,9,250,3.6,"M","M",5,4,47.9972621492129,30.9979466119097,52,52,100,150,"male"
"BB","LN",2014,0,37,0,"M","F",0,0,47.9972621492129,18.8720054757016,52,52,29,8,"mixed"
"BB","ML",2014,0,39,0,"M","F",0,0,47.9972621492129,18.4503764544832,52,52,30,9,"mixed"
"BB","MX",2014,0,131,0,"M","M",0,0,47.9972621492129,16.4572210814511,52,52,98,33,"male"
"BB","NP",2014,0,41,0,"M","F",0,0,47.9972621492129,14.3901437371663,52,52,41,0,"mixed"
"BB","OT",2014,0,57,0,"M","F",0,0,47.9972621492129,16.3778234086242,52,52,20,37,"mixed"
"BB","OU",2014,0,56,0,"M","F",0,0,47.9972621492129,34.5462012320329,52,52,20,36,"mixed"
"BB","PB",2014,3,294,1.02040816326531,"M","M",3,0,47.9972621492129,19.4332648870637,52,52,137,157,"male"
"BB","PO",2014,0,84,0,"M","F",0,0,47.9972621492129,16.3258042436687,52,52,36,48,"mixed"
"BB","QT",2014,2,99,2.02020202020202,"M","F",2,0,47.9972621492129,22.0287474332649,52,52,79,20,"mixed"
"BB","RD",2014,0,230,0,"M","F",0,0,47.9972621492129,18.7077344284736,52,52,40,190,"mixed"
"BB","TG",2014,1,92,1.08695652173913,"M","F",0,1,47.9972621492129,34.1218343600274,52,52,38,54,"mixed"
"BB","TJ",2014,15,163,9.20245398773006,"M","M",10,5,47.9972621492129,18.8829568788501,52,52,122,41,"male"
"BB","UM",2014,4,331,1.20845921450151,"M","F",1,3,47.9972621492129,31.4989733059548,52,52,97,234,"mixed"
"BB","WA",2014,0,131,0,"M","F",0,0,47.9972621492129,22.5872689938398,52,52,30,101,"mixed"
"BB","WL",2014,0,203,0,"M","F",0,0,47.9972621492129,21.6755646817248,52,52,64,139,"mixed"
"BB","YB",2014,15,330,4.54545454545455,"M","M",7,8,47.9972621492129,40.9965776865161,52,52,137,193,"male"
"BL","ES",2014,0,88,0,"F","M",0,0,53.9958932238193,19.9972621492129,52,52,25,63,"mixed"
"BL","LK",2014,0,120,0,"F","M",0,0,53.9958932238193,30.9979466119097,52,52,19,101,"mixed"
"BL","LN",2014,0,212,0,"F","F",0,0,53.9958932238193,18.8720054757016,52,52,54,158,"female"
"BL","ML",2014,0,54,0,"F","F",0,0,53.9958932238193,18.4503764544832,52,52,54,0,"female"
"BL","MX",2014,0,0,0,"F","M",0,0,53.9958932238193,16.4572210814511,52,52,0,0,"mixed"
"BL","NP",2014,0,118,0,"F","F",0,0,53.9958932238193,14.3901437371663,52,52,95,23,"female"
"BL","OT",2014,0,118,0,"F","F",0,0,53.9958932238193,16.3778234086242,52,52,23,95,"female"
"BL","OU",2014,0,117,0,"F","F",0,0,53.9958932238193,34.5462012320329,52,52,19,98,"female"
"BL","PB",2014,0,162,0,"F","M",0,0,53.9958932238193,19.4332648870637,52,52,32,130,"mixed"
"BL","PO",2014,0,64,0,"F","F",0,0,53.9958932238193,16.3258042436687,52,52,18,46,"female"
"BL","QT",2014,0,132,0,"F","F",0,0,53.9958932238193,22.0287474332649,52,52,34,98,"female"
"BL","RD",2014,0,84,0,"F","F",0,0,53.9958932238193,18.7077344284736,52,52,0,84,"female"
"BL","TG",2014,0,162,0,"F","F",0,0,53.9958932238193,34.1218343600274,52,52,40,122,"female"
"BL","TJ",2014,0,64,0,"F","M",0,0,53.9958932238193,18.8829568788501,52,52,17,47,"mixed"
"BL","UM",2014,0,72,0,"F","F",0,0,53.9958932238193,31.4989733059548,52,52,0,72,"female"
"BL","WA",2014,0,106,0,"F","F",0,0,53.9958932238193,22.5872689938398,52,52,38,68,"female"
"BL","WL",2014,0,101,0,"F","F",0,0,53.9958932238193,21.6755646817248,52,52,15,86,"female"
"BL","YB",2014,0,92,0,"F","M",0,0,53.9958932238193,40.9965776865161,52,52,0,92,"mixed"
"ES","LK",2014,8,531,1.50659133709981,"M","M",3,5,19.9972621492129,30.9979466119097,52,52,172,359,"male"
"ES","LN",2014,0,190,0,"M","F",0,0,19.9972621492129,18.8720054757016,52,52,22,168,"mixed"
"ES","ML",2014,0,158,0,"M","F",0,0,19.9972621492129,18.4503764544832,52,52,89,69,"mixed"
"ES","MX",2014,0,64,0,"M","M",0,0,19.9972621492129,16.4572210814511,52,52,64,0,"male"
"ES","NP",2014,0,117,0,"M","F",0,0,19.9972621492129,14.3901437371663,52,52,92,25,"mixed"
"ES","OT",2014,0,193,0,"M","F",0,0,19.9972621492129,16.3778234086242,52,52,66,127,"mixed"
"ES","OU",2014,0,179,0,"M","F",0,0,19.9972621492129,34.5462012320329,52,52,71,108,"mixed"
"ES","PB",2014,3,487,0.616016427104723,"M","M",0,3,19.9972621492129,19.4332648870637,52,52,172,315,"male"
"ES","PO",2014,0,103,0,"M","F",0,0,19.9972621492129,16.3258042436687,52,52,35,68,"mixed"
"ES","QT",2014,6,304,1.97368421052632,"M","F",4,2,19.9972621492129,22.0287474332649,52,52,167,137,"mixed"
"ES","RD",2014,14,224,6.25,"M","F",0,14,19.9972621492129,18.7077344284736,52,52,46,178,"mixed"
"ES","TG",2014,4,207,1.93236714975845,"M","F",3,1,19.9972621492129,34.1218343600274,52,52,67,140,"mixed"
"ES","TJ",2014,3,234,1.28205128205128,"M","M",3,0,19.9972621492129,18.8829568788501,52,52,143,91,"male"
"ES","UM",2014,0,268,0,"M","F",0,0,19.9972621492129,31.4989733059548,52,52,0,268,"mixed"
"ES","WA",2014,2,174,1.14942528735632,"M","F",2,0,19.9972621492129,22.5872689938398,52,52,63,111,"mixed"
"ES","WL",2014,1,393,0.254452926208651,"M","F",1,0,19.9972621492129,21.6755646817248,52,52,80,313,"mixed"
"ES","YB",2014,1,315,0.317460317460317,"M","M",0,1,19.9972621492129,40.9965776865161,52,52,179,136,"male"
"LK","LN",2014,0,339,0,"M","F",0,0,30.9979466119097,18.8720054757016,52,52,160,179,"mixed"
"LK","ML",2014,2,211,0.947867298578199,"M","F",0,2,30.9979466119097,18.4503764544832,52,52,124,87,"mixed"
"LK","MX",2014,0,168,0,"M","M",0,0,30.9979466119097,16.4572210814511,52,52,166,2,"male"
"LK","NP",2014,1,149,0.671140939597315,"M","F",1,0,30.9979466119097,14.3901437371663,52,52,146,3,"mixed"
"LK","OT",2014,0,219,0,"M","F",0,0,30.9979466119097,16.3778234086242,52,52,152,67,"mixed"
"LK","OU",2014,0,197,0,"M","F",0,0,30.9979466119097,34.5462012320329,52,52,139,58,"mixed"
"LK","PB",2014,8,545,1.46788990825688,"M","M",6,2,30.9979466119097,19.4332648870637,52,52,328,217,"male"
"LK","PO",2014,2,203,0.985221674876847,"M","F",0,2,30.9979466119097,16.3258042436687,52,52,135,68,"mixed"
"LK","QT",2014,0,227,0,"M","F",0,0,30.9979466119097,22.0287474332649,52,52,150,77,"mixed"
"LK","RD",2014,4,286,1.3986013986014,"M","F",1,3,30.9979466119097,18.7077344284736,52,52,118,168,"mixed"
"LK","TG",2014,0,328,0,"M","F",0,0,30.9979466119097,34.1218343600274,52,52,181,147,"mixed"
"LK","TJ",2014,13,477,2.72536687631027,"M","M",5,8,30.9979466119097,18.8829568788501,52,52,344,133,"male"
"LK","UM",2014,1,385,0.25974025974026,"M","F",0,1,30.9979466119097,31.4989733059548,52,52,134,251,"mixed"
"LK","WA",2014,0,408,0,"M","F",0,0,30.9979466119097,22.5872689938398,52,52,241,167,"mixed"
"LK","WL",2014,8,444,1.8018018018018,"M","F",1,7,30.9979466119097,21.6755646817248,52,52,215,229,"mixed"
"LK","YB",2014,8,322,2.48447204968944,"M","M",4,4,30.9979466119097,40.9965776865161,52,52,170,152,"male"
"LN","ML",2014,0,492,0,"F","F",0,0,18.8720054757016,18.4503764544832,52,52,279,213,"female"
"LN","MX",2014,0,107,0,"F","M",0,0,18.8720054757016,16.4572210814511,52,52,39,68,"mixed"
"LN","NP",2014,0,423,0,"F","F",0,0,18.8720054757016,14.3901437371663,52,52,245,178,"female"
"LN","OT",2014,0,289,0,"F","F",0,0,18.8720054757016,16.3778234086242,52,52,162,127,"female"
"LN","OU",2014,0,252,0,"F","F",0,0,18.8720054757016,34.5462012320329,52,52,163,89,"female"
"LN","PB",2014,5,272,1.83823529411765,"F","M",0,5,18.8720054757016,19.4332648870637,52,52,156,116,"mixed"
"LN","PO",2014,1,370,0.27027027027027,"F","F",1,0,18.8720054757016,16.3258042436687,52,52,261,109,"female"
"LN","QT",2014,0,349,0,"F","F",0,0,18.8720054757016,22.0287474332649,52,52,235,114,"female"
"LN","RD",2014,0,74,0,"F","F",0,0,18.8720054757016,18.7077344284736,52,52,20,54,"female"
"LN","TG",2014,0,585,0,"F","F",0,0,18.8720054757016,34.1218343600274,52,52,283,302,"female"
"LN","TJ",2014,0,284,0,"F","M",0,0,18.8720054757016,18.8829568788501,52,52,226,58,"mixed"
"LN","UM",2014,0,213,0,"F","F",0,0,18.8720054757016,31.4989733059548,52,52,25,188,"female"
"LN","WA",2014,4,486,0.823045267489712,"F","F",0,4,18.8720054757016,22.5872689938398,52,52,244,242,"female"
"LN","WL",2014,0,493,0,"F","F",0,0,18.8720054757016,21.6755646817248,52,52,238,255,"female"
"LN","YB",2014,0,167,0,"F","M",0,0,18.8720054757016,40.9965776865161,52,52,98,69,"mixed"
"ML","MX",2014,0,44,0,"F","M",0,0,18.4503764544832,16.4572210814511,52,52,35,9,"mixed"
"ML","NP",2014,1,609,0.164203612479475,"F","F",0,1,18.4503764544832,14.3901437371663,52,52,293,316,"female"
"ML","OT",2014,0,107,0,"F","F",0,0,18.4503764544832,16.3778234086242,52,52,22,85,"female"
"ML","OU",2014,0,90,0,"F","F",0,0,18.4503764544832,34.5462012320329,52,52,22,68,"female"
"ML","PB",2014,4,285,1.40350877192982,"F","M",0,4,18.4503764544832,19.4332648870637,52,52,71,214,"mixed"
"ML","PO",2014,0,88,0,"F","F",0,0,18.4503764544832,16.3258042436687,52,52,66,22,"female"
"ML","QT",2014,0,146,0,"F","F",0,0,18.4503764544832,22.0287474332649,52,52,37,109,"female"
"ML","RD",2014,0,17,0,"F","F",0,0,18.4503764544832,18.7077344284736,52,52,0,17,"female"
"ML","TG",2014,0,289,0,"F","F",0,0,18.4503764544832,34.1218343600274,52,52,114,175,"female"
"ML","TJ",2014,0,150,0,"F","M",0,0,18.4503764544832,18.8829568788501,52,52,96,54,"mixed"
"ML","UM",2014,0,116,0,"F","F",0,0,18.4503764544832,31.4989733059548,52,52,36,80,"female"
"ML","WA",2014,5,947,0.527983104540655,"F","F",2,3,18.4503764544832,22.5872689938398,52,52,318,629,"female"
"ML","WL",2014,0,185,0,"F","F",0,0,18.4503764544832,21.6755646817248,52,52,46,139,"female"
"ML","YB",2014,0,95,0,"F","M",0,0,18.4503764544832,40.9965776865161,52,52,18,77,"mixed"
"MX","NP",2014,3,38,7.89473684210526,"M","F",3,0,16.4572210814511,14.3901437371663,52,52,38,0,"mixed"
"MX","OT",2014,0,10,0,"M","F",0,0,16.4572210814511,16.3778234086242,52,52,8,2,"mixed"
"MX","OU",2014,0,9,0,"M","F",0,0,16.4572210814511,34.5462012320329,52,52,9,0,"mixed"
"MX","PB",2014,0,47,0,"M","M",0,0,16.4572210814511,19.4332648870637,52,52,0,47,"male"
"MX","PO",2014,0,22,0,"M","F",0,0,16.4572210814511,16.3258042436687,52,52,0,22,"mixed"
"MX","QT",2014,0,92,0,"M","F",0,0,16.4572210814511,22.0287474332649,52,52,0,92,"mixed"
"MX","RD",2014,0,64,0,"M","F",0,0,16.4572210814511,18.7077344284736,52,52,0,64,"mixed"
"MX","TG",2014,0,36,0,"M","F",0,0,16.4572210814511,34.1218343600274,52,52,0,36,"mixed"
"MX","TJ",2014,0,17,0,"M","M",0,0,16.4572210814511,18.8829568788501,52,52,0,17,"male"
"MX","UM",2014,0,192,0,"M","F",0,0,16.4572210814511,31.4989733059548,52,52,0,192,"mixed"
"MX","WA",2014,0,126,0,"M","F",0,0,16.4572210814511,22.5872689938398,52,52,0,126,"mixed"
"MX","WL",2014,0,60,0,"M","F",0,0,16.4572210814511,21.6755646817248,52,52,0,60,"mixed"
"MX","YB",2014,0,36,0,"M","M",0,0,16.4572210814511,40.9965776865161,52,52,0,36,"male"
"NP","OT",2014,0,342,0,"F","F",0,0,14.3901437371663,16.3778234086242,52,52,100,242,"female"
"NP","OU",2014,0,294,0,"F","F",0,0,14.3901437371663,34.5462012320329,52,52,100,194,"female"
"NP","PB",2014,17,317,5.36277602523659,"F","M",4,13,14.3901437371663,19.4332648870637,52,52,78,239,"mixed"
"NP","PO",2014,2,207,0.966183574879227,"F","F",2,0,14.3901437371663,16.3258042436687,52,52,134,73,"female"
"NP","QT",2014,0,162,0,"F","F",0,0,14.3901437371663,22.0287474332649,52,52,38,124,"female"
"NP","RD",2014,1,66,1.51515151515152,"F","F",0,1,14.3901437371663,18.7077344284736,52,52,23,43,"female"
"NP","TG",2014,0,205,0,"F","F",0,0,14.3901437371663,34.1218343600274,52,52,109,96,"female"
"NP","TJ",2014,5,180,2.77777777777778,"F","M",2,3,14.3901437371663,18.8829568788501,52,52,64,116,"mixed"
"NP","UM",2014,0,190,0,"F","F",0,0,14.3901437371663,31.4989733059548,52,52,26,164,"female"
"NP","WA",2014,6,831,0.72202166064982,"F","F",5,1,14.3901437371663,22.5872689938398,52,52,322,509,"female"
"NP","WL",2014,0,121,0,"F","F",0,0,14.3901437371663,21.6755646817248,52,52,0,121,"female"
"NP","YB",2014,0,105,0,"F","M",0,0,14.3901437371663,40.9965776865161,52,52,3,102,"mixed"
"OT","OU",2014,14,1104,1.26811594202899,"F","F",7,7,16.3778234086242,34.5462012320329,52,52,600,504,"female"
"OT","PB",2014,0,170,0,"F","M",0,0,16.3778234086242,19.4332648870637,52,52,74,96,"mixed"
"OT","PO",2014,0,90,0,"F","F",0,0,16.3778234086242,16.3258042436687,52,52,60,30,"female"
"OT","QT",2014,0,279,0,"F","F",0,0,16.3778234086242,22.0287474332649,52,52,187,92,"female"
"OT","RD",2014,0,62,0,"F","F",0,0,16.3778234086242,18.7077344284736,52,52,36,26,"female"
"OT","TG",2014,0,366,0,"F","F",0,0,16.3778234086242,34.1218343600274,52,52,107,259,"female"
"OT","TJ",2014,0,178,0,"F","M",0,0,16.3778234086242,18.8829568788501,52,52,115,63,"mixed"
"OT","UM",2014,0,230,0,"F","F",0,0,16.3778234086242,31.4989733059548,52,52,36,194,"female"
"OT","WA",2014,0,196,0,"F","F",0,0,16.3778234086242,22.5872689938398,52,52,107,89,"female"
"OT","WL",2014,0,332,0,"F","F",0,0,16.3778234086242,21.6755646817248,52,52,197,135,"female"
"OT","YB",2014,0,64,0,"F","M",0,0,16.3778234086242,40.9965776865161,52,52,41,23,"mixed"
"OU","PB",2014,1,165,0.606060606060606,"F","M",0,1,34.5462012320329,19.4332648870637,52,52,47,118,"mixed"
"OU","PO",2014,0,68,0,"F","F",0,0,34.5462012320329,16.3258042436687,52,52,38,30,"female"
"OU","QT",2014,0,232,0,"F","F",0,0,34.5462012320329,22.0287474332649,52,52,140,92,"female"
"OU","RD",2014,0,67,0,"F","F",0,0,34.5462012320329,18.7077344284736,52,52,36,31,"female"
"OU","TG",2014,0,380,0,"F","F",0,0,34.5462012320329,34.1218343600274,52,52,124,256,"female"
"OU","TJ",2014,0,162,0,"F","M",0,0,34.5462012320329,18.8829568788501,52,52,99,63,"mixed"
"OU","UM",2014,0,191,0,"F","F",0,0,34.5462012320329,31.4989733059548,52,52,36,155,"female"
"OU","WA",2014,0,152,0,"F","F",0,0,34.5462012320329,22.5872689938398,52,52,63,89,"female"
"OU","WL",2014,0,252,0,"F","F",0,0,34.5462012320329,21.6755646817248,52,52,128,124,"female"
"OU","YB",2014,0,122,0,"F","M",0,0,34.5462012320329,40.9965776865161,52,52,98,24,"mixed"
"PB","PO",2014,2,186,1.0752688172043,"M","F",0,2,19.4332648870637,16.3258042436687,52,52,130,56,"mixed"
"PB","QT",2014,4,402,0.995024875621891,"M","F",2,2,19.4332648870637,22.0287474332649,52,52,288,114,"mixed"
"PB","RD",2014,0,106,0,"M","F",0,0,19.4332648870637,18.7077344284736,52,52,9,97,"mixed"
"PB","TG",2014,1,243,0.411522633744856,"M","F",0,1,19.4332648870637,34.1218343600274,52,52,131,112,"mixed"
"PB","TJ",2014,2,400,0.5,"M","M",2,0,19.4332648870637,18.8829568788501,52,52,234,166,"male"
"PB","UM",2014,0,319,0,"M","F",0,0,19.4332648870637,31.4989733059548,52,52,14,305,"mixed"
"PB","WA",2014,4,363,1.10192837465565,"M","F",3,1,19.4332648870637,22.5872689938398,52,52,218,145,"mixed"
"PB","WL",2014,9,600,1.5,"M","F",9,0,19.4332648870637,21.6755646817248,52,52,276,324,"mixed"
"PB","YB",2014,10,306,3.26797385620915,"M","M",5,5,19.4332648870637,40.9965776865161,52,52,116,190,"male"
"PO","QT",2014,0,199,0,"F","F",0,0,16.3258042436687,22.0287474332649,52,52,96,103,"female"
"PO","RD",2014,0,179,0,"F","F",0,0,16.3258042436687,18.7077344284736,52,52,58,121,"female"
"PO","TG",2014,0,215,0,"F","F",0,0,16.3258042436687,34.1218343600274,52,52,58,157,"female"
"PO","TJ",2014,0,142,0,"F","M",0,0,16.3258042436687,18.8829568788501,52,52,79,63,"mixed"
"PO","UM",2014,0,156,0,"F","F",0,0,16.3258042436687,31.4989733059548,52,52,24,132,"female"
